comment,rating
"vải ok fom ok, chỉ có màu đen giặt bị ra màu, bụi vải khá nhiều, giặt vÀ lăn nhiều lần chưa hết, nhưng giá rẻ nên ok so với các sp shop khác cùng phân khúc",5
"- Với chất vật liệu được lựa chọn và kiểm tra
- Áo thun trơn - Basic Tee - 100% cotton là một sản phẩm vô cùng tiện lợi cho mọi người
- Chất liệu: 100% cotton  
- Form suông , phù hợp cho cả nam nữ
- Thông dụng: mặc đi học, đi chơi, đi làm...đều dc. Phù hợp với mọi lứa tuổi từ teen tới trung niên",5
"Mình mua 4 cái rồi. Chất cotton siêu mát, form chuẩn. Màu trong ảnh là nhạt hơn ở ngoài rồi ạ. Giá hạt zẻ nữa. Nói chung siêu ưng luôn nhaaaaaa",5
"Giao hàng khá nhanh. Áo rẻ, chất dày, đẹp xịn. Không ưng mỗi cái form tay áo hơi rộng, mới mặc nhìn kiểu bị xoè sang hai bên",5
"Áo xịn lắm í, vải dày, form đúng kiểu mình thích, shipper thì dễ thương, nói chung sẽ ủng hộ shop dài dài, 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰 ko có nhà nên ko tiện up hình",5
ủng hộ shop nhanh đi mọi ng lần đầu mua online mà vải đẹp và fom vừa ý đến vậy,5
"chất áo dày dặn, size áo đúng form người mặc, đóng gói cẩn thận, giao hàng nhanh (áo đang giặt nên lấy tạm áo khác để đánh giá",5
"Áo rẻ, form đẹp lại còn chất lượng, đường kim mũi chỉ rất chắc chắn luôn ạ ❤️ hôm qua đặt thì hôm nay có liền :>",5
"Robben lập cú đúp kiến tạo chỉ trong vòng 10 phút đầu hiệp hai, để đồng đội Alessio Da Cruz lập cú đúp bàn thắng ở các phút 52 và 62. Chân sút 37 tuổi rời sân ở phút 80, và nhường chỗ cho Stand Larsen.",5
"Sản phẩm đúng như mô tả, đóng gói đủ hàng
Hình mang tính chất lấy xu",5
"Áo đẹp, vải cũng khá là ok, giao hàng nhanh, mình rất thích ạaa",5
1m55 mặc áo L cũng dài đó mn ạ 🙂🙂 đề nghị shop restock áo size xxl để chúng tôi đc mặc oversize,5
Mình đã từng mua trực tiếp tại shop rồi. Nhưng đây là lần đầu tiên mình mua qua shopee. Hôm qua đặt thì nay đã có. Quá tốc độ. Còn về sản phẩm thì khỏi bàn. Cho shop 5s,5
"Vải dày dặn ok
Phù hợp với giá tiền
Giao hàng nhanh như chớp
👍🏻👍🏻👍🏻",5
"Áo đẹp, mặc thoải mái, rút mồ hôi, giao hàng nhanh, đóng gói cẩn thận.",5
Chất liệu tốt form đẹp giao hàng nhanh và gói cẩn thận mình rất hài lòng!,5
"Áo xinh muốn xỉu á. Vải cực xịn, thấm hút tốt, form cực kỳ đẹp, là form áo mình tìm bấy lâu nay, mặc dù mua rất nhiều local brand nhưng form này mình qúa thích. Mình m5 42kg, mặc xinh cực á mn, cgai cỡ 40-46kg mặc xinh nha.",5
"Áo đúng size không bị to quá, nói chung là đẹp",5
"Giao hàng nhanh, vải đẹp, chất lượng",5
"Giá tốt, vải bền, ko ra mà, form đẹp. Great !",5
"Form lên đẹp, giá cả hợp lí 🥰🥰",5
Thời gian giao hàng nhanh.,5
Vải siêu chuẩn luôn nha hihi,5
"Mình toàn mặc áo Gori, mua 5 cái phông trơn về mặc cả tuần, sáng đi làm không phải đắn đo sẽ mặc áo gì áo gì vì 5 cái áo giống nhau :)))",5
"Sản phẩm rất tốt  lần đầu mua hàng của shop mà ưng ý ghê, tư vấn nhiệt tình, giao hàng nhanh, giá lại rẻ, cảm ơn shop.",5
"Mình mua lần thứ n ở shop. Áo nào cũng ưng ý, shop giao hàng nhanh. Tư vấn nhiệt tình. Ủng hộ shop luôn nhé.",5
"Sản phẩm chất lượng tốt , giá hợp lý. Kiểu hợp phong cách mình . Rất hài lòng nhé shop. Shop 5 sao",5
"Hàng đáng tiền, form chất khỏi nói, mn mua về lộn ra giătj đã r mặc vì mặt trong hơi nhiều lông tơ ạ",5
"Giao hàng nhanh, giá cả phải chăng, phù hợp túi tiền, đánh giá 5 sao. Sẽ tiếp tục ủng hộ shop",5
"Áo siêu đẹp, vải siêu mịn, shop giao hàng siêu nhanh, bán hàng uy tính xứng đáng 10 sao.",5
"Giao đúng màu, đủ số lượng. 
Giá thành rẻ, chất lượng ổn, áo mặc rất mát",5
"Mua hàng bên shop ưng lắm . Chất đẹp, giá hợp lý, đóng gói cẩn thận",5
"Chất vải tốt, đường may chắc chắn
Shop tu van sai rất chuẩn, giao hàng nhanh",5
"Giao đúng màu. Sản phẩm đẹp, chất vải thun thoáng mát. Form áo rất chuẩn",5
Tốt,5
đẹp lắm,5
Đung phom minh thich tuyet voi,5
Áo đẹp lắm luôn ạ,5
Ok,5
Emm đmẹp lmắm!!! Iêu shop,5
"Vải y hình, mặc thoải mái.",5
Ok,5
"Form áo ok, mk cao 163, 58kg size M thì vừa vặn, chất vải ok.Mặc lần đầu tiên dính rất nhiều sợi đen đen lên người không thích lắm.",4
"Đóng gói cẩn thận, áo thơm mùi nước hoa dễ chịu",5
"Gói hàng cực thân thiện 😍
Còn chất lượng thì không nghi ngờ gì vì bên cty bạn mình (DCSG) dùng phôi áo của GORI, mình có mấy chiếc rồi nhưng mua thêm áo thun trơn thôi hehe",5
Vải đẹp,5
