comment,rating
"sau bao ngày chờ đợi cuối cùng áo đã về 🥰 chị chủ dễ thưnn phục vụ tốt, áo xinh lắm mng ơii cổ áo hơi khoét xíu nhma ko lộ hàng gì đâu okkk naaa",5
áo đẹp chất lượng ndnsnhsbsnsndncncbxjdndndjdndndndndnfn,5
"Lười chụp, hình ảnh k liên quan nhưng hàng đẹp, chất lượng phù hợp với giá tiền.",5
"Vải hơi mỏng , mua màu đen nhưng hết màu đen nên lại dùng màu trắng , mk phải mặc thêm áo bên trong k cổ xuống thấp quá",5
áo đẹp lắm nên mua nhé xgoxua6qzn lhfyflc6273tiyopuxgkzfkxfz,5
"Áo mặc xinh xẻo. Chất ok, nhưng phần bèo bị rũ mk ohair đính chỉ, giao hàng siwwu nhanh",5
"Vải ổn, hơi nhiều chỉ thừa ...!29/‘cinwuxkanjfhifjdnbeuxsjjsixnwuxjc",5
"Chất lượng như giá thành nên không đc tốt cho lắm: vải xơ, chỉ bung ra ngoài, vải mặc hơi nóng nhưng không sao vì có 100k nên tất nhiên thôi 😄. Nhưng đóng gói tốt và giao hàng nhanh.",4
"Shop giao hàng đủ số lượng, đúng mẫu mã, sản phẩm phù hợp vs giá tiền. Vải hơi mỏng, phần cúc có hơi thiếu chắc chắn, khó cài. Mặc chơi 1 mùa khá ok. Shop có gửi kèm giấy cảm ơn. Tặng shop 5 *.",5
"Đồ đẹp, giao hàng nhanh, shipper thân thiện. Cảm ơn shop. Mua đc giá rẻ nên rất ưng",5
"Đóng gói hàng cẩn thận . Giao hàng nhanh. Váy đẹp mặc rất xinh 

♥️♥️♥️",5
"Tốt đối với giá tiền, giao hàng nhanh, shop phục vụ rất tốt, chúc shop luôn đắt hàng",5
Shop giao nhanh. Váy dài lắm vì mình lùn nên phải kéo lên cao nên mấy bạn cao vẫn mặc được. Vải mỏng váy nhìn lộ bên trong. Hơi mỏng nhưng vải vẫn chất lượng lắm vì giá rẻ,5
"Chất len dày dặn, mình đặt màu đen nhưng hết hàng, shop gọi điện xác nhận có chịu đổi màu không rồi mới giao, rất ưngggg
Shop gói hàng kĩ 👍👍👍👍👍",5
"Chưa mặc, quên chụp hình lại nên lấy đỡ hình khác. Giao hàng nhanh",5
"Nói chung là ko được như hình, chân váy bị phồng lên chứ không ôm dáng, hối hận",3
