comment,rating
"Shop ko trung thực
Mình nhìn thấy shop để địa chỉ là HN nên mới đặt vì thực sự cần gấp đồ. Và cũng gọi điện trực tiếp nhờ shop giục giao. Shop gửi đồ từ kho TB nhưng lại khẳng định là gửi từ kho Thanh xuân, HN.
Mình nhờ cả bên bưu cục check mã đơn hàng để tự lấy còn shop nt ko thèm rep. Dịch vụ kém!",2
"Sản phẩm y hình, đẹp, bảo đảm, shop cũng nhiệt tình, ship thân thiện, mong sau mua lâu dài cũng sẽ nhận được nhiều sp như này để review.",5
Hình ảnh k liên quan nhưng shop giao hàng nhanh đóng gói cẩn thận. Mình đã mua mấy lần ở shop thấy ok ạ,5
Sự ngu dốt của một con đàn bà là  biết thằng đó cấm sừng mình nhưng vẫn đâm đầu yêuuu 🙂,5
Đẹp chắc chắn lám để chụp ảnh thời trang quá ok đi 🥰 đc giá flash sale qá hời,5
"Đóng gói cẩn thận, giao hàng nhanh, chất lượng phụ hớp với giá tiền",5
Giao hành siêu nhanh.Kinh nhìn cũng được phết phù hợp với giá tiền,5
"Khá ổn với giá săn saleeeeeeeeeeee
 Đeo đi chụp ảnh quá okeeeeee",5
"Khá ok 👌
Jndksksjbwnwjwiowowjdnnxkxoowiwhwbenenndnfkxkxkkxkdiieiejnendkdkkd",5
"Kính oke, đeo ưng, chất liệu tạm udndhdbdbdbsbsbxbxbbdbdbsndhd",4
Vvh h uvuvjbibivgfffffcxcccxxygxgcfucjvjvvjvvvbbbbnbn,5
"hình ảnh chỉ mang tc kiếm xu ạ
sp đẹp tại săn sale nên thấy rất ưng ý ạ
mlemmmmmmmmm",5
Săn sale vậy là ok rồi nhé😀😀,5
..................................................,5
"Săn được flash sale giá 9k quá ok luôn ạ
Hàng giống hình chắc chắn đẹp lắm ạ
Hình ảnh vs video chỉ mang tính chất nhận xu",5
"Hình ảnh chỉ mang tính chất nhận xu, kính đẹp, giao hàng nhanh, rất nên mua nha mn",5
"Hàng oke, săn sale 9k, giá quá hời. Cảm ơn shop, sẽ ủng hộ lần sau.",5
"Kính hơi bị bẩn chút, lau ko sạch được, nhưng thôi cũng chỉ để chụp ảnh chứ ko đeo thường xuyên nên cũng được.",5
"đóng gói cẩn thận, giao hàng nhanh chóng,mua giá sale nên ko đòi hỏi nhiều",5
"Sp đẹp ak, săn dk sale nên giá rẻ
Nhung vẫn ưng màu đen hơn lại không còn.hihi",5
"Ok nha
Hhhdgkkgxgifdbjink
Săn sale nên được giá tốt

Gbihffnjđbjydnjjhfhb
Thjbfffffgggyhbhj",5
"Kính đẹp, chắc lắm mua cảm thấy đáng lắm nha",5
Xinhhhhhhhhhhhhhh...............hhhhhhhhhhhhhhhhhh,5
Tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt,5
"Kính đẹp, giao nhanh. Săn sale có 10k cả ship 😉lần sau sẽ ủng hộ thêm",5
"Kính chắc chắn, màu siêu xinh, mặt mình hơi nhỏ nên không hợp với mẫu này lắm, nhưng nhìn chung mình vẫn rất thích. Nên mua nhaaa",5
Đẹp,5
Bdhshshbxb b hsnnsh h nnsnabsdbn ncncncnsnbzbzbsbsbxb dns,5
"Kính ok
Đeo để chụp ảnh thôi
Chứ ko đeo lâu được
Sẽ khá đau mắt.
Ok",5
Kính đẹp. Mỗi tội hơi rộng so với mình. Đeo toàn bị tụt thôiiii,5
"Kính đẹo ạ
Nkclwnxkxnksnwksbdjwksbffnsskw nsnsnwnxxkwnx",5
Ship hàng nhanh đóng gói cẩn thận . Kính cho con đi chơi thui ...,3
"Nhẹ, đẹp, dễ đeo. Rất ưng luôn, nên mua vì còn quá là rẻ 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",5
Xinh xẻo chắc chắn lắmm lun,5
"Đẹp. Ship nhanh. Giá rẻ
Hsisnjdososjbdbjkansnjjdjsjssjj",5
"Eo ơi xinh dã man. Săn sale mà rẻ, đẹp, chắc chắn, y màu, cực xinh luôn ý ko phải xinh vừa. Xong shop đáng iu còn có cả thiệp và thông tin. Nói chung xịn. Mình săn sale đc giá hời lắm. Mọi ng nên mua nha. Kinh xinh cực",5
Mình nghĩ màu be sẽ đẹp và hợp mặt hơn. Sp flashsale nên hài lòng ạ 👍🏻👍🏻👍🏻,5
"Đã nhận đc hàng.mua giá 9k:))mk đeo kính hợp nên khá thích,màu chuẩn bên ngoài là hồng sữa chứ k phải sữa hoàn toàn.ncl giá cả phù hợp vs chất lượng",5
Kính y hình không bị lỏng lẻo nha nhưng có vẻ hơi nhỏ but để cho em gái mình đeo cũng khá vui nrnr cho shop 5 sao nha,5
"Giao hàng nhanh, đóng gói cẩn thận. Đúng và đủ số lượng. Shop phục vụ tốt. Đáng mua",5
chaats luongwj toots 123567789999065543322245789ghf đáng tiền nha mọi người lên mua sản phẩm này nha . đẹp lắm ạ mà giá lại rẻ nữa ko chê vào đâu được ...............................,5
Kính rất đẹp hình ảnh video chỉ để nhận xu thôi nhé🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🦋🥺,5
Xịn luôn các bác ơi. Giao hàng nhanh đúng mẫu mã. Gói chắc chắn,5
Sản phẩm rất đẹp rcm mn nên mua nha săn sale giá  có 9k mà hịn quá chời 😘 iu sớp 3000😘,5
Kính xịn xò mà lại còn xinh nữa nha đáng mua kính xinh cưng xỉu luôn ak jjjkkkk,4
Vừa nhận xong chưa đeo thử nhưng nghĩ đi biển lên đồ rồi cũng xinh. Giá rẻ gọng chắc chắn. Hài lòngggg😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂,5
"Giai hàng nhanh kính đẹp như hình nhìn rất chắc chắn , shop kèm lời cảm ơn dài 1 tờ A4 rất đầu tư",5
"Giao khá nhanh, đóng gói hơi sơ sài nhưng kính ok, giá rẻ. Sẽ mua thêm sauuuuu",5
Mìn đã nhận được hàng. Kính ok lắm á. Đeo vào bao xinhhhh í. Săn sale được mà chất lượng rất ok. Nên mua á hihi,5
Đẹp ....................,5
"Đóng gói sp chắc chắnnn 
Giao hàng nhanhhh. kính xinh xẻo lắm nhaaaa 🥰",5
"Sản phẩm ưng ý, như mình mong muốn, giao hàng nhanh, hợp với mình, đóng gói sản phẩm rất đẹp",5
Kính đẹp. Giao hàng nhanh. Đóng gói sản phẩm chắc chắn.hhhhhh,5
Kính đẹp nhé mn. Hàng sale nhưng chất lượng lắm luôn 🥰🥰🥰🥰🥰🥰🥰🥰,5
Đẹp,5
"Cầm chắc tay, tưởng sẽ ọp ẹp lắm nhưng kp săn sale quá hời đáng mua",5
"mình thích nhất kính này luôn, vì mũi cũng hơi tẹt nhưng đeo lại ko bị tuột, vừa y mặt mình . kính đẹp y hình ko bị lỗi , mua hàng sale vậy là quá ưng luôn ko chê chỗ nào đc ạ , shop gói hàng cũng kĩ nữa",5
Hàng siu đẹp nha mọi người 😍😍,5
"Chất lượng tuyệt vời , đóng gói cẩn thận , khá ưng sản phẩm . Sẽ ủng hộ shop thêm",5
Mk đặt 4 cái lúc đầu shop giao 1c thiếu 3c và mk đã nt cho shop và shop đã gửi đủ hàng cho mình. Hàng đẹp đúng hình. Chúc shop buôn may bán đắt,5
Đẹp lắm ạ,5
Đẹp lắm lunnn,5
"Vừa nhận hàng luon, kính đẹp lắm nha mng, nên mua, vừa đặt hôm trc hsau đã nhận dc rùi ạ",5
Ưng í lắm nè. Còn được sale nữa nên mê lunn^^. Đó ko kịp chụp hình nên lấy đại 1 tấm ko lquan!,5
"Hàng rất xịn:)) giống i đúc ảnh ạ
Shop giao hàng nhanh, nhiệt tình",5
"Camera hư r nên ko chụp được sản phẩm:((
Cơ mà kính đẹp lắm :3",5
Ok,5
Kính đẹp nha giao hàng nhanh,5
