comment,rating
Hình ảnh và video mang tính chất nhận xu. Sản phẩm ok. Giao hàng nhanh. Màu hơi đậm hơn so với hình 1 xíu.,5
"Form nhỏ nhỏ xinh xinh. Ảnh thấy nào hàng như vậy nha
. Lần sau sẽ quay lại ủng hộ shop ạ. Very gooddddddd",5
Balo y hìnhhhhh giao hàng nhanhhhhhhhh chất vải đẹpppppoplll,5
"Ba lô đẹp, dáng cute dễ thưong lắm, nhỏ gọn xinh xắn đi học hoặc mang đồ đi du lịch cực tiện. Shop còn tặng kèm quà nữa, cảm ơn shop.",5
😍,5
Balo đẹp lắm nha. Vải trơn đường may khá là chắc chắn. Phù hợp vs giá tiền.,5
Cặp đẹp nhưng mở ra có mùi hơi kinh :< nch là 5 saooooooooooooo,5
"khá là ưng ý, chưa biết dùng đc bao lâu nhưng cảm nhận ban đầu khá xinh xắn và ok <3",5
"Ballo đẹp lắm luôn ạ, Chất tốt đựng đồ thoải mái không lo rách, khá là ổn nhé shop.",5
Sản phẩm m tốt mn nên mua,5
Hàng đẹp .Shop đáng yêu ❤,5
"Sp đẹp , nhưng k chống nước",5
"Gửi sai mùa 
Đóng gói kĩ 
Chất lượng ok",3
"Balo nhỏ nhỏ, xinh xinh. Chất vải dày dặn",5
"Sp ổn, ko lỗi,",5
