comment,rating
"Túi xinh lắm nhen, nhỏ gọn, màu tươi sáng, cưng lắm, da mềm, dây đeo vừa tầm ko cần phải rút ngắn.
Cảm ơn shop giao hàng nhanh nè",5
Túi nhỏ nhắn xinh xắn vừa ý mình. Tuy nhiên shop gói ko cẩn thận nên làm một bên túi bị gấp nếp mất cả dáng =_=,5
"Giao hàng nhanh, đúng màu mình đặt. Da mềm, chất lượng sản phẩm rất tốt, shop rất nhiệt tình, mua được giá sale cảm thấy rất hài lòng. Sẽ tiếp tục ủng hộ shop.",5
Mình đặt túi màu xanh đen lại giao màu nâu. Đóng gói sp chắc chắn giao hàng nhanh,5
"Giao hàng hơi lâu
Màu vàng túi đeo chéo ko dc tươi
Đóng gói cẩn thận
Chất da mềm",5
"Shop đóng gói cẩn thận, giao hàng nhanh, .................",5
"Hàng đẹp, chất lượng, canh sale nên mua giá rất ok, shop nhiệt tình !!",5
Mình toàn tập Yuumy từ túi đến ví! Sản phẩm tốt giá lại rẻ. Chất da đẹp. Tóm lại nguyên bộ sưu tập lât và yuumy,5
"Chất lượng sản phẩm ok, túi mềm, màu đẹp, kiểu dáng dễ thương, túi may chắc chắn, đường may đẹp, sắc sảo, ko bị móp méo, giá cả phù hợp ko quá đắt. Thời gian giao hàng nhanh.",5
"Dang ky dich vu ""No Miss Call"" nhan ngay 30 phut goi noi mang hsd 3 ngay hoan toan MIEN PHI cua VNM. Hay dang ky so dien thoai phu voi cu phap DK [sdt] gui 925. KM ap dung den 06/02. Cung xem trai nghiem khach hang ve dich vu No Miss Call: http://bit.ly/NMCReview. Chi tiet LH 789 (0d).",5
"Hàng chắc chắn, cầm nặng tay, màu sắc mẫu mã giống với hình. Rất hài lòng! Sẽ ủng hộ shop ghi có dịp!",5
"Túi đẹp, sang, chất lượng tuyệt vời, đóng gói kỹ, giao hàng nhanh",5
"Túi đẹp, xuất sắc luôn. Mình đặt màu bò mà hết hàng nên shop có gọi điện báo mình đặt màu khác. Shop phục vụ rất chu đáo và uy tín. Mình đã mua tổng cộng 4 cái rồi chưa sài miếng nào mà vẫn còn muốn mua nữa",5
"Túi đẹp, đáng tiền mua lắm nha cả nhà. Còn dc tặng kèm giá 19k. Đã mua nhiều lần. Ok",5
"Có vài vết bẩn và bị móp méo do shop gói trong túi bóng, hi vọng lần sau shop có hộp và nên cuộn dây sao cho đỡ bị hằn cong",4
"Mua hàng lần 2 rồi thấy shop bán rất ok, tuy lần này có hơi vết sướt nhỏ mà k s. Chất liệu túi tốt.",5
Chất lượng sản phẩm tuyệt vời. Giao hàng nhanh. Đóng gói sản phẩm cực kì chắc chắn XD,5
"Túi xinh dễ thương, hình mình chụp màu hơi kém một chút, mọi thứ rất ổn!!!",5
Tưởng không xinh mà xinh không tưởng luôn ấy. Vừa đủ để 1 đt 1 ví và vài thứ linh tinh bé xíu. Ưng lắm nè,5
"Màu hồng nhạt, da túi cũng ổn. Khi nhận túi không bị gập nên form đẹp ạ",5
