comment,rating
Không có gì phải bàn về chất lượng! Vải xịn xỉu luôn aaaaaaaaa,5
"Áo vải mát lắm á
Chất vải dày
Ncl đẹp vl
Fhjmnlbkvvkblqbkdwlxwllcllbwhwxbececkbclhslhlhalhlbhslblhslsllblbslbskbwxbsbskhxskhskxsksxbsxhwobxwkbskhbscwkbcekcheohecek",5
Chất ok shop siêu nhiệt tình sẽ ủng hộ shop nhiều ^^. Nch ok lém,5
Áo siêuuuuu đẹp luôn mọi người nên mua ý giao hàng siêu nhanh lắm mình ở hà giang mà hai ngày đã có hàng rồi shipper thân thiện,5
Xinhhhhhhhhhhhhhhhhhhuhhhuuhhhhuuuuuuuuhuuuuuuuuhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,5
"Áo phù hợp với giá cả
Vải mát hơi thô
Áo vừa vặn người không quá to
Nhìn chung đẹp",5
xịn lắm luôn ý 🥺 giao hàng siêu nhanh shipper siêu thân thiện nữa,5
"Mình đặt áo có logo nhận về áo không có logo. Điện thoại bên mình 24/7, shop bảo nổ lực liên hệ mà có thấy số nào gọi tới đâu? Ví dụ có hết hàng thì shop nhắn mình một tiếng để huỷ đơn mua cái khác. Shop làm vậy là muốn ÉP MÌNH MUA SẢN PHẨM LỖI :))) Quá tệ! thái độ như vậy thì bán k bền đâu",1
"Chất áo dày dặn, shipp hàng nhanh và gói hàng cẩn thận. Brand rất đáng mua",5
Oke,5
tuỵt vời lắmmmm luôn ấy,5
Áo from đẹp vải mịn,5
"Vải tốt, form đẹp, ưng lắm luôn ạ❤️làm việc chuyên nghiệp nữa. Hợp túi tiền",5
Tuyệt zờii vclllllll :>> chất đẹp mát ncl chả bt chê vào đâu cả à mà shop giao nhầm size cho e nma vừa nên cx ksao,5
Chất lượng sản phẩm tốt,5
Áo xinhhh,5
Shop đóng goiis cẩn thận vs cả vải đẹp lắm nha,5
áo đẹp 😍,5
