comment,rating
Mua của shop nhiều rồi. Nói chung là hàng ok. Gửi hàng ok. Đóng gói ok. Chăm sóc kh thì chưa đc tốt lắm. Có 1 cái váy mua trước bị thủng 1 lỗ mà nt shop ko bảo gì,5
"Giao hàng nhanh, chất lượng áo phù hợp với giá tiền, hình ảnh klq để nhận xu kk",5
Đồ đẹp giao hàng nhanh. Hài lòng với sản phẩm nhận được. H.a klq,5
"Lần thứ N mua hàng tại shop, đồ shop chất cực hịn hò. Sẽ tiếp tục ủng hộ shop 😋.",5
Hàng cũng ok ... Lần sau ủng hộ shop,5
Hình ảnh và video chỉ mang tính chất lấy xu cảm ơn shoppppppppp!,5
"Giao hàng nhanh, đóng gói đẹp, hàng như mô tả, mặc khá vừa luôn 😁 giá live rẻ nữa",5
Đầm đẹp lắm nha shop nhưng e ko chụp được ảnh nên lấy tạm ảnh và video này vậy,5
Đẹp mà re,5
"Shop phục vụ tốt, hình ảnh chỉ mang tính chất nhận xu thoai...",5
Shop gói hàng cẩn thận. Giá tốt. Sản phẩm như hình. Giao hàng nhanh. Cám ơn shop.,5
"hàng rẻ lại chất lượng,đã mua nhiều lần rồi",5
"sản phẩm đẹp,chất lượng tốt,giá cả phải chăng..chủ shop thật dễ thương.",5
"Giao hàng nhanh, đóng gói cẩn thận. Hàng đẹp giá ok",5
"Lần đầu tiên mua của shop mà ưng ghê, chất xịn, mịn, giá thì rẻ. Like",5
