comment,rating
Hàng đẹp chất lượng nha.... m tham khảo các shop r mà shop này bán hộp đựng cơm ntn là rẻ nhất á .mng nên mua nhé,5
Quả cầu nhỏ nhỏ xinh xinh này thuii nhưng mà có võ á. Đừng có đùa.,5
Bfowlsnfjriekadnnfjriwkqbjookbhuuujjjjjjkkjihhuuub,5
Quá đẹp giá lại rẻ giao hàng nhanh nhân viên giao hàng lễ phép sẽ quay lại ủng hộ shop dài dài dài dài dài dài dài,5
giá rẻ chất lượng nhựa tốt nói chung là ok hơi nhỏ so với mình tưởng tượng,5
"Mua 10c 
Nhưng giao 9 cái

Nhưng cũng đỡ nhăn quần áo
Kammskamlsmaksm",4
"Quy khach da duoc thanh toan 10000 VND tu nhan vien HNI1_TTHBT_01053_DB, Ngay GD: 11/12/2020 12:27:36. Ma GD 201211673606651. LH 18008098 (0d). Tran trong.",5
Giao hàng nhanh. Sẽ còn ủng hộ shop ạ. ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,5
"Tốt
Jdjjfjdjdjdjjdjdjdjjdjjdjdjdjdjjdjdjdjjdjdjdjdj",5
Đã nhận được hàng thời gian giao hàng nhanh chóng. Thanks shop 😍,5
"Mua hẳn mấy quả về thử, quần áo vẫn nhăn, k như quảng cáo, nhìn chung là phí tiền",5
Quả cầu gai mềm chứ ko cứng như quả cầu gai mình đặt của shop khác. Để sử dụng xem thế nào. Shop đã cho nhiều quả mà xanh da trời mà mình rất thích :),5
Hàng giao nhanh hơn dự kiến. Đóng gói cẩn thận. Hàng đẹp như hình. Giá cả lại rẻ. Hài lòng.(*-*),5
Đã nhận được hàng nhưng đặt 25 mà được có 22 shop làm ăn thế mất uy tín lắm,1
