comment,rating
Giao hang nhanh .ao dep RẢ la ung innnnbbbbbbbbvvvvvvvvbbbbbbbbnj,5
"Áo đẹp, giao hàng nhanh
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@",5
"Rẻ, vải mỏng, mát, hơi ngắn. Áo hơi thất vọng so với mình tưởng.",4
Chất đẹp mát nữa . Còn dk tặng quà nữa chứ,5
"Vừa mở túi ra thì áo rách 1 đường lớn ở bên hông, giá rẻ nhưng ít ra cũng phải may cho lành lặn chứ. Coi như mất oan 1 khoản tiền ☹️",1
Đặt hàng từ m4 đến tận 15 mới nhận đc hàng. Chất đẹp. Gía rẻ cơ mà điên cái tên ship bơ. Hẹn lên hẹn xuống ngày nào cũng ngồi chờ mà k giao hàng cho,5
"Đã nhận đc hàng. Đúng mẫu mã đúng màu. Giao hàng nhanh,đóng gói chắc chắn. Hàng thiếu nhưng bỏ tiền trong hàng cho khách. Khá hài lòng. Sẽ ủng hộ thêm",5
Áo form không quá rộng. Dày dặn.màu hồng dễ thương không quá chói. Săn sale 1k k có gì để chê.hài lòng,5
"Áo xấu, vải xấu, cổ áo bị ố vàng, nó chung mua về không mặc được",2
Dáng khác hình. Làm ăn quá chán. Đã cẩn thận ib hỏi trước rồi. Cái áo có mấy chục nghìn thôi nhưng khi nhận và phản hồi thì không thèm trả lời.giờ vứt cái áo đi làm rẻ lau. Chưa đặt shop nào mà chán như shop này,5
"Hàng đẹo hơn mong muốn, áo mỉnh nhẹ mát, có cơ hội sẽ ủng hộ shop tiếp",5
"1k nhưng chất lượng cao. Vải mịn, mát. Ai mặc size s mới vừa ý. Js",5
"Sản phẩm ok nhưng áo hơi nhỏ so với tưởng tượng
Đóng gói chắc chắn",4
Hsbajsbsjsnsbajsbsksbsbksbwbsibwbksbe ksjwbjsjwnsjsjwb,5
"Áo hơi mỏng , nhưng mát. Mặc màu khác không bị lộ. Màu trắng dễ lộ. Chất mỏng nhưng đẹp nhé. Mn nên mua. Hàng rẻ đẹp nữa. E mua lần 2 luôn ạ",5
"Săn dc sale 1k, chất vải nhẹ, đẹp, mát. Thank shop. ❤️",5
"Chất áo rất đẹp, rất hài lòng sẽ mua tiếp ủng hộ shop",5
"Áo mặc mát quá nè,lại mua đc giá sale.❤️",5
"Ngắn, hơi mỏng",3
Áo bị ngắn,4
Ok,5
👌,5
