comment,rating
"Chưa dùng nên chưa biết thế nào, hàng giống hình, có món giao thiếu nhưng đc hoàn tiền",5
"Hàng giao cũng nhanh, đầy đủ đồ, chưa dùng thử nên ko biết ntn.",5
Nhận đuoejc hàng rồi ạ xinh lắm nha hihihihihihihihihihihih,5
Okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,5
Cũng khá là ok đó. Chất lượng ổn áp. Giao hàng hơi lâu xíu thôi.,4
"shop giao đủ hàng, đẹp, y hình. Gài chắc chắn, mình sắm 5 cái một lần cho tiện lần sau khỏi oder nữa😆",5
Hjwiwjwisiekejejwjkwiqkiqgvnkkiuygghjwiwowowowowowiwwhwhjwuwiiwowowoiquqgwbwbbsjsksksisuwhbwnwjwkwkkwkwkkwks,5
"Hàng chất luong, đẹp ,giao hàng nhanh, đóng gói hàng cẩn thận",5
"Nói chung là ổn, chắc chắn, mẫu mã cũng đẹp nữa . Mua vài chiếc để dành cx đc nè",5
Ưexnoeehifxbiehfnxihfeh ihwd. Hieuhieijwfx iwf hìw òh ư hf,5
"Rẻ lắm ạ lại tiện 
Mua thì kp đi bóp quần nữaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa",5
"Giao hàng đầy đủ, giao hàng hơi lâu xíu, sản phẩm rất vừa ý mình",5
Rất tiện cho những người gầy như mình như vị cứu tinh luôn á 🥰🥰🥰🥰🥰,5
"Sản phẩm dùng ok, đóng gói cẩn thận, ship hơi lâu xíu thôi ((: nên mua nha",5
"Hàng bên nước ngoài nên ship hơi lâu nha
Nhưng cũng nên thử mua nhá",5
"Ship hơi lâu, tiện không cần phải đem ra tiệm sửa nữa
!!!!!!!!!",5
Hàng đẹp giống hình đáng tiền nên mua ....................,5
Ânkmd ânl d djakw énas amma bsmsms d bsmams snnqnbabsvsbnsnsnnsnsnnsnz,5
"Aaa,rẻ cực kỳ nma là nhựa mỏng nên cảm giác ko đc chắc chắn lắm áa.Bh mình vẫn chưa bt dùng :(((",5
"Nút chắc chắn, nhiều mẫu mã đẹp
Sẽ ủng hộ shop lâu dàiiiiiiiii",5
"Dễ xài, thuận tiện, chỉ là sẽ để lại cái lỗ đâm trên quần mà nhỏ nên ok",5
chất lượng sản phẩm tuyệt vời shop giao hàng k đủ và giao rất lâu hơn tuần lận á nma vì shop nước ngoài nên k tránh được,5
Giao hàng hơi lâu nhưng tiện lợi lắm luôn mọi người ơi lần sau sẽ ủng hộ tiếp👍,5
Sản phẩm giao lâu nhưng đúng hàng đã đặt.Sản phẩm tuyệt vời rất ưng ý.Cảm ơn shop❤️❤️❤️,5
cúc này cũng sịn sò lắm mng ai quần rộng quá thì nên mua nhaaaaaaa😻,5
"Giao đủ hàng nhưng chưa dùng thử nên chưa biết ra sao 
Giao hàng hơi lâu thôi ạ",5
"Oke, giữ khá chặt nhưng mà cũng khá dễ bung, ngồi không cẩn thận là nó bung liền á/))))",5
"Thời gian giao hàng lâu : 10 ngày 
Chất lượng sản phẩm được 
shipper phục vụ được",5
"Xinh asaaaaaa xinh lu
awmgsjwj jsjdhsj lắm luôn á hihihihuhi",5
"Đám cưới về trên khoa Hô hấp 
Mở bát thành công rực rỡ ,để hội chị em tiếp bước 🫀🫀🫀🫀🫀",5
"Sản phẩm đóng gói chắc chắn,đáng tiền,nên mua,lần sau sẽ ủng hộ shop tiếp ạ",5
"Hàng đẹp lắm ạ ! Shop đóng gói cũng cẩn thận, thời gian giao hàng nhanh.",5
Nút cài chắc chắnnn ưnggggggggggggggggggggggggggggggggg,5
Thất vọng thực sự luôn ấy. Shop k kiểm tra hàng trước khi giao để cho sp bị thiếu mất. Tin tưởng shop k quay video mà xé hàng luôn giờ k thể hoàn. Mà sp lại chưa đến 10k buồn thực sự.,1
"Nút đúng mẫu, đóng gói cẩn thận. Nút hơi khó gở ra. Nói chung ổn ạ.",5
):77/):):8/₫?:₫;’dnd,5
"Bông tau đẹp lược  hơi mỏng còn lại ok hết á
Đóng gói hàng cẩn thận và không giao thiếu món nào hết á",5
Giao thiếu hàng. Chờ hàng rất lâu nhưng lại thiếu faats hụt hẫng  sau này đã đền lại bằng voucher,4
"Nút chắc chắn, xịn so vs giá. Nhẫn xinh nhaaaaaaaaaaaabshhdhd",5
"Rất là okela luôn nháaaa
Vì mình gắn vào quần hết òi nên hong có ảnh chụp",5
"đã nhận được hàng, giao hàng bình thường móc thì tuỳ cái mới giữ được cái hoa phải đặt 2 cái mới ok.",5
Thấy review ở Tik Tok nên qua mua chứ chưa có sài. Nhưng mà nhìn ổn áp phết.,5
"Sp ok .................................................
...
..........................",5
"Shop giao đúng hàng, hàng đẹp",5
"Nút cài k chắc, tốt nhất k nên mua",1
Shop giao thiếu nút,1
Y hình,5
Hàng đẹp mà hơi khó mở,5
Đồ đủ! Chưa dùng nên chưa biết dùng có dễ k,5
"Như ở cái sp kia. Biết từ chị Xoăn Ly, lỡ mua có 1 cái nên giờ nó hơi vô dụng với cái chân váy của trường =)))))",5
Hàng ok,5
10 điểmmmmmmmmmmmm,5
Ok,5
Cái này dễ hơn cái trc nhiều.,5
Okkkkkkkk,5
gi,5
