comment,rating
ứhbannxhzbabdbabsbahsbhxbabxbabzbshanxbajdbbzjabxbzh,5
"Đúng là tuyệt!! Mình lâu nay mới tìm được shop ưng ý mà phục vụ nhiệt tình!
Chất lượng sản phẩm thì OK chuẩn luôn!
Hàng gửi nhanh, đóng gói cẩn thận, đường kim mũi chỉ quá sắc nét
Vừa đẹp lại vừa đồng tiền luôn
Ủng hộ shop nhiều nhiều nữa cơ! 
Cám ơn shop nhiều nhé.",5
"Bộ đũi khá là đẹp - mua về cái ưng luôn đặt thêm 5b cho a.e bạn bè luôn.
Chất vải dày , đường kim mũi chỉ chuẩn đẹp.!
Shiper nhiệt tình giao hàng nhanh, 
Ủng hộ shop nhiều nhé!!!!",5
"Sản phẩm đẹp lắm, chất ok. Giao hàng nhanh. Nói chung nên mua",5
Quá là đẹp rất là tuyệt vời luôn. Nên mua lắm lắm nha m.n. Happy <3,5
"Shop giao hàng nhanh, đúng mẫu mình chọn",5
phải nói là mêêêê chữ ê kéo dài ạ ;)),5
Nhận được hàng ưng lắm shop nek...bao phê..cảm ơn shop ạ,5
Ciksnsndndndnd hàng đẹp. Ok . Chất lượng lắm lun nè. M rat thĩhs,5
"Giao hàng nhanh chất vải đẹp 🤩 nhưng màu trắng thì hơi nỏng nên nhìn thấy bên trong 
Luôn ủng hộ shop",5
